start,finish,task
2023-12-06 16:07:55.744735,2023-12-13 10:23:41.847772, flashing
2023-12-13 10:23:41.861292,2023-12-13 10:38:43.915219, flashing
2023-12-13 10:38:43.930247,2023-12-13 10:53:48.651601,irex
2023-12-13 10:53:48.661115,2023-12-13 11:09:07.743150,irex
2023-12-13 11:09:07.754146,2023-12-13 11:24:10.892527,irex
2023-12-13 11:24:10.906748,2023-12-13 11:39:11.483849,irex
2023-12-13 11:39:11.503620,2023-12-13 12:03:44.434834,irex
2023-12-13 12:03:44.458358,2023-12-13 12:45:39.745904,irex
2023-12-13 12:45:39.861719,2023-12-13 13:00:42.366327,irex
2023-12-13 13:00:42.401944,2023-12-13 13:15:42.947290,irex
2023-12-13 13:15:42.966996,2023-12-13 13:33:21.939535,irex
2023-12-13 13:33:21.950062,2023-12-13 13:48:29.579249,mpi
2023-12-13 13:48:29.591766,2023-12-13 14:03:35.036895,mpi
2023-12-13 14:03:35.048092,2023-12-13 14:18:36.822917,mpi
2023-12-13 14:18:36.832919,2023-12-13 14:56:22.742539,mpi
2023-12-13 14:56:22.780566,2023-12-13 15:11:27.158150,mpi
2023-12-13 15:11:27.169149,2023-12-13 15:41:29.140549,mpi
2023-12-13 15:41:29.159178,2023-12-13 15:58:34.240662,mpi
2023-12-13 15:58:34.252142,2023-12-13 16:28:36.647017,mpi
2023-12-13 21:36:16.597860,2023-12-13 21:36:16.739972,
2023-12-13 21:36:16.755511,2023-12-14 12:13:18.534485,irex
2023-12-14 12:13:18.544001,2023-12-14 12:28:20.025102,irex
2023-12-14 12:28:20.033621,2023-12-14 12:46:21.421811,irex
2023-12-14 13:02:43.378742,2023-12-14 13:02:43.452704,
2023-12-14 13:02:43.452704,2023-12-15 09:05:26.704587,mpi
2023-12-15 09:05:26.722825,2023-12-15 09:27:34.074925,mpi
2023-12-15 09:27:34.111711,2023-12-15 10:01:56.291601,mpi
2023-12-15 10:01:56.363850,2023-12-15 10:17:11.075208,mpi
2023-12-15 10:17:11.085787,2023-12-15 10:32:13.506598,mpi
2023-12-15 10:32:13.521601,2023-12-15 10:57:03.035397,mpi
2023-12-15 10:57:03.047916,2023-12-15 11:12:04.831541,mpi
2023-12-15 11:12:04.841540,2023-12-15 11:27:09.936839,aag
2023-12-15 11:27:09.951370,2023-12-15 11:42:16.093207,aag
2023-12-15 11:42:16.107563,2023-12-15 13:01:38.404216,aag
2023-12-15 13:01:38.416216,2023-12-15 13:16:46.900178,aag
2023-12-15 13:16:46.913180,2023-12-15 13:46:50.827596,aag
2023-12-15 13:46:50.839107,2023-12-15 14:01:53.433712,aag
2023-12-15 14:01:53.453242,2023-12-15 14:16:54.739621,aag
2023-12-15 14:16:54.750136,2023-12-15 14:31:57.511435,aag
2023-12-15 14:31:57.523458,2023-12-15 15:00:12.665710,aag
2023-12-15 15:00:12.689029,2023-12-15 15:17:39.580679,aag
2023-12-15 15:17:39.592681,2023-12-15 15:32:41.324097,aag
2023-12-15 15:32:41.338619,2023-12-15 17:02:42.416755,aag
2023-12-15 17:02:42.428885,2023-12-15 17:17:43.769967,aag
2023-12-16 22:32:08.486674,2023-12-16 22:32:08.518462,
